row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__generated_response,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__token_count,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__perplexity,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__score_error,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__score_error_message,Gemini_Generated_Response_Persona_sofisticada_e_formal__generated_response,Gemini_Generated_Response_Persona_sofisticada_e_formal__token_count,Gemini_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,Gemini_Generated_Response_Persona_sofisticada_e_formal__perplexity,Gemini_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,Gemini_Generated_Response_Persona_sofisticada_e_formal__score_error,Gemini_Generated_Response_Persona_sofisticada_e_formal__score_error_message,llama4_Generated_Response_Persona_sofisticada_e_formal__generated_response,llama4_Generated_Response_Persona_sofisticada_e_formal__token_count,llama4_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,llama4_Generated_Response_Persona_sofisticada_e_formal__perplexity,llama4_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,llama4_Generated_Response_Persona_sofisticada_e_formal__score_error,llama4_Generated_Response_Persona_sofisticada_e_formal__score_error_message
25,"Lugar excelente para almoço de trabalho. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o filé à parmegiana.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,"Prezado(a) cliente, ficamos muito satisfeitos com suas gentis palavras. É muito especial saber que sua almoço de trabalho foi acompanhada por pratos saborosos, drinks bem elaborados e um atendimento simpático. Ficamos particularmente contentes com o destaque dado ao filé à parmegiana. Será um prazer recebê-lo(a) novamente em breve.",75,4.621427,101.638974,0.009839,True,False,,Ficamos felizes que o espaço kids tenha proporcionado tranquilidade para sua refeição em família. Prezar pelo bem-estar de todas as idades é um compromisso do Restaurante A.,36,5.47183,237.89523,0.004204,True,False,,É motivo de orgulho receber ao saber que o filé à parmegiana proporcionou uma experiência memorável. Esperamos ter o prazer de recebê-lo(a) novamente em breve.,37,4.844754,127.071986,0.00787,True,False,
26,"Fui com a família e a experiência foi boa, mas o carpaccio poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,"Recebemos seu comentário com gratidão e atenção aos pontos mencionados. Ficamos satisfeitos em saber que houve aspectos positivos em sua visita, especialmente no atendimento cordial e na experiência em família. Ao mesmo tempo, lamentamos que o carpaccio não tenha lhe agradado plenamente e que o volume da música tenha interferido em seu conforto. Agradecemos por nos permitir refletir com mais cuidado sobre os pontos mencionados.",83,4.082636,59.301604,0.016863,True,False,,Agradecemos por destacar a temperatura ideal de nossas bebidas. Acreditamos que os detalhes fazem toda a diferença em uma experiência de alta gastronomia.,29,4.966543,143.529874,0.006967,True,False,,"Agradecemos por suas observações sobre nossa casa. Ficamos satisfeitos que parte da experiência tenha sido agradável, porém reconhecemos que o música um pouco alta precisa ser revisto. Esperamos recebê-lo(a) novamente.",47,4.649635,104.546802,0.009565,True,False,
27,O famoso Restaurante A deixou a desejar. Tivemos prato veio morno e a experiência não compensou a conta.,"Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Recebemos seu relato com atenção e sentimos muito que sua experiência não tenha sido plenamente satisfatória. Sentimos muito que sua experiência não tenha alcançado o nível de qualidade e satisfação que desejamos proporcionar a cada cliente. Seu comentário é valioso e será considerado com a atenção que merece.,55,3.973816,53.187089,0.018802,True,False,,Lamentamos que a porção servida tenha parecido insuficiente para suas expectativas. Nossos pratos são elaborados para oferecer um equilíbrio entre sofisticação e satisfação.,27,5.930125,376.201446,0.002658,True,False,,Sinto muito pela experiência relatada. pela ocorrência de prato veio morno. Seu feedback é essencial para nosso aprimoramento. Esperamos uma nova oportunidade.,28,6.611887,743.885745,0.001344,True,False,
28,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Lamentamos, de forma genuína, que sua passagem por nossa casa tenha sido marcada por pontos negativos. Lamentamos que o atendimento tenha sido percebido como confuso e demorado, especialmente por entendermos o quanto atenção e fluidez fazem diferença em uma boa experiência. Seu comentário é valioso e será considerado com a atenção que merece.",65,4.607666,100.249847,0.009975,True,False,,É um prazer saber que a música ao vivo contribuiu positivamente para sua noite. Selecionamos nossos artistas com cuidado para harmonizar com a atmosfera de nossa casa.,31,4.408027,82.10732,0.012179,True,False,,Sinto muito pela experiência relatada. pela ocorrência de atendimento confuso. Valorizamos seu retorno e trabalharemos para melhorar.,23,6.281884,534.795373,0.00187,True,False,
29,"Fui com a família e a experiência foi boa, mas o medalhão ao molho madeira poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,"Agradecemos pela confiança em relatar tanto os aspectos positivos quanto os que poderiam ter sido melhores. Ficamos satisfeitos em saber que houve aspectos positivos em sua visita, especialmente no atendimento cordial e na experiência em família. Ao mesmo tempo, lamentamos que o medalhão ao molho madeira não tenha lhe agradado plenamente e que o volume da música tenha interferido em seu conforto. Seu feedback é relevante para que possamos aperfeiçoar cada detalhe da experiência oferecida.",91,4.485614,88.731442,0.01127,True,False,,Agradecemos imensamente por sua preferência contínua. É uma honra para o Restaurante A fazer parte de sua rotina de celebrações e momentos especiais.,30,5.735765,309.749685,0.003228,True,False,,"Prezado(a) cliente, ficamos gratos pelo seu retorno. Ficamos satisfeitos que parte da experiência tenha sido agradável, e lamentamos pelo música um pouco alta. Esperamos recebê-lo(a) novamente.",47,4.568996,96.44727,0.010368,True,False,
30,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,"Prezado(a) cliente, ficamos muito satisfeitos com suas gentis palavras. É especialmente gratificante saber que o atendimento ágil, a boa apresentação dos pratos e o ambiente aconchegante contribuíram para um momento tão agradável. Será um prazer recebê-lo(a) novamente em breve.",61,4.151264,63.514213,0.015745,True,False,,"Prezado(a) cliente, agradecemos por destacar a qualidade do nosso camarão internacional. É uma honra saber que mantemos o padrão de excelência esperado em suas visitas.",35,5.438703,230.143398,0.004345,True,False,,"Prezado(a) cliente, ficamos imensamente gratos por suas gentis palavras sobre nosso restaurante. Aguardamos ansiosamente sua próxima visita.",30,5.652653,285.046754,0.003508,True,False,
31,"Lugar bonito e comida boa, porém tivemos tempo de espera acima do esperado. No geral foi ok, mas esperava um pouco mais pelo valor.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Recebemos seu comentário com gratidão e atenção aos pontos mencionados. Compreendemos sua percepção em relação ao custo-benefício e lamentamos que serviço e execução do prato não tenham acompanhado a expectativa criada por nossa casa. Agradecemos por nos permitir refletir com mais cuidado sobre os pontos mencionados.,60,4.643433,103.900436,0.009625,True,False,,Lamentamos que a espera por uma mesa tenha sido prolongada. Trabalhamos continuamente para otimizar nossa logística de recepção e oferecer maior conforto aos nossos convidados.,30,4.679534,107.719859,0.009283,True,False,,"Prezado(a) cliente, ficamos gratos pelo seu retorno. É gratificante saber que alguns aspectos agradaram, e lamentamos pelo tempo de espera acima do esperado. Trabalharemos para oferecer uma experiência completa em sua próxima visita.",51,4.361839,78.401167,0.012755,True,False,
32,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,"Muito obrigado por compartilhar uma avaliação tão equilibrada sobre sua visita. Agradecemos por reconhecer os aspectos positivos da visita e, ao mesmo tempo, por sinalizar com clareza os pontos que poderiam ter sido melhores. Valorizamos sua observação e a recebemos com a seriedade e o respeito devidos.",58,4.049898,57.391584,0.017424,True,False,,É gratificante saber que o ambiente e a trilha sonora foram de seu agrado. Buscamos sempre criar uma atmosfera que complemente a sofisticação de nossa gastronomia.,33,4.460916,86.56673,0.011552,True,False,,"Agradecemos por suas observações sobre nossa casa. Ficamos satisfeitos que parte da experiência tenha sido agradável, porém reconhecemos que o prato demorou além do normal precisa ser revisto. Trabalharemos para oferecer uma experiência completa em sua próxima visita.",50,4.614394,100.926619,0.009908,True,False,
33,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos petit gâteau e margarita, tudo muito bom.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,"É muito importante para nós receber um retorno tão sincero sobre sua experiência. Agradecemos por reconhecer os aspectos positivos da visita e, ao mesmo tempo, por sinalizar com clareza os pontos que poderiam ter sido melhores. Observações como a sua são muito importantes para o aprimoramento contínuo de nossa experiência.",59,3.73281,41.796382,0.023926,True,False,,Agradecemos imensamente pelo elogio ao serviço do garçom [funcionário]. Reconhecimentos nominais são fundamentais para motivar nossa equipe a seguir oferecendo um atendimento de elite.,33,6.126179,457.683886,0.002185,True,False,,"Prezado(a) cliente, agradecemos ao saber que o petit gâteau proporcionou uma experiência memorável. Será uma honra recebê-lo(a) novamente.",36,4.858337,128.809865,0.007763,True,False,
34,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Agradecemos pela confiança em relatar tanto os aspectos positivos quanto os que poderiam ter sido melhores. Agradecemos por reconhecer os aspectos positivos da visita e, ao mesmo tempo, por sinalizar com clareza os pontos que poderiam ter sido melhores. Seu feedback é relevante para que possamos aperfeiçoar cada detalhe da experiência oferecida.",65,3.837813,46.423819,0.021541,True,False,,Pedimos desculpas por qualquer inconsistência no ponto da carne solicitado. Sua observação foi compartilhada com nossa equipe de cozinha para garantir que a precisão técnica seja rigorosa.,30,5.131844,169.329,0.005906,True,False,,"Prezado(a) cliente, agradecemos por compartilhar sua experiência. Ficamos satisfeitos que parte da experiência tenha sido agradável, e lamentamos pelo prato demorou além do normal. Trabalharemos para oferecer uma experiência completa em sua próxima visita.",50,4.565878,96.146966,0.010401,True,False,
35,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Agradecemos por dividir conosco sua experiência de forma tão cuidadosa. Compreendemos sua percepção em relação ao custo-benefício e lamentamos que serviço e execução do prato não tenham acompanhado a expectativa criada por nossa casa. Seu comentário é valioso e será considerado com a atenção que merece.,61,5.020271,151.452315,0.006603,True,False,,Ficamos satisfeitos em saber que nossa carta de vinhos atendeu às suas expectativas. Selecionamos cada rótulo com o objetivo de proporcionar harmonizações memoráveis.,29,5.278132,196.003485,0.005102,True,False,,"Prezado(a) cliente, lamentamos profundamente pelo serviço e o prato ficaram abaixo durante sua visita. Seu feedback é essencial para nosso aprimoramento. Esperamos uma nova oportunidade.",36,5.677327,292.167467,0.003423,True,False,
36,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Recebemos seu comentário com gratidão e atenção aos pontos mencionados. Compreendemos sua percepção em relação ao custo-benefício e lamentamos que serviço e execução do prato não tenham acompanhado a expectativa criada por nossa casa. Agradecemos por nos permitir refletir com mais cuidado sobre os pontos mencionados.,60,4.643433,103.900436,0.009625,True,False,,Agradecemos por compartilhar sua experiência positiva em nosso happy hour. É um prazer oferecer um ambiente propício para momentos de descontração com qualidade.,31,5.054064,156.657873,0.006383,True,False,,Pedimos desculpas pela experiência insatisfatória. pela ocorrência de serviço e o prato ficaram abaixo. Seu feedback é essencial para nosso aprimoramento. Esperamos uma nova oportunidade.,31,6.011157,407.955066,0.002451,True,False,
37,"Lugar bonito e comida boa, porém tivemos fila de espera grande. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Muito obrigado por compartilhar uma avaliação tão equilibrada sobre sua visita. Compreendemos sua percepção em relação ao custo-benefício e lamentamos que serviço e execução do prato não tenham acompanhado a expectativa criada por nossa casa. Valorizamos sua observação e a recebemos com a seriedade e o respeito devidos.,60,5.015747,150.76873,0.006633,True,False,,Lamentamos que o prato tenha chegado à mesa em uma temperatura abaixo da ideal. Valorizamos sua percepção e reforçaremos nossos protocolos de saída de pratos.,31,5.400593,221.537706,0.004514,True,False,,"Prezado(a) cliente, agradecemos por compartilhar sua experiência. Ficamos satisfeitos que parte da experiência tenha sido agradável, e lamentamos pelo fila de espera grande. Esperamos recebê-lo(a) novamente.",47,4.292671,73.161637,0.013668,True,False,
38,"Esperava mais. O ambiente é bonito, mas houve ponto da carne diferente do pedido e o petit gâteau não veio como imaginei.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"É muito importante para nós receber um retorno tão sincero sobre sua experiência. Agradecemos por reconhecer os aspectos positivos do ambiente. Ao mesmo tempo, lamentamos que o petit gâteau e os acompanhamentos não tenham entregado a experiência esperada. Observações como a sua são muito importantes para o aprimoramento contínuo de nossa experiência.",67,4.0755,58.879914,0.016984,True,False,,É uma satisfação saber que a limpeza e a organização de nossa casa foram notadas. Zelamos por cada detalhe para garantir o bem-estar total de nossos clientes.,32,4.485292,88.702845,0.011274,True,False,,"Prezado(a) cliente, agradecemos por compartilhar sua experiência. É gratificante saber que alguns aspectos agradaram, e pedimos desculpas pela qualidade do petit gâteau. Esperamos recebê-lo(a) novamente.",50,4.312788,74.648319,0.013396,True,False,
39,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Agradecemos sua franqueza e lamentamos que sua visita não tenha acontecido da maneira esperada. Lamentamos que o atendimento tenha sido percebido como confuso e demorado, especialmente por entendermos o quanto atenção e fluidez fazem diferença em uma boa experiência. Seu comentário é valioso e será considerado com a atenção que merece.",67,4.593567,98.846424,0.010117,True,False,,Agradecemos a preferência e as palavras gentis sobre nossa moqueca cearense. Esperamos ter a honra de servi-lo(a) novamente em uma futura oportunidade no Restaurante A.,41,5.625129,277.307985,0.003606,True,False,,"Prezado(a) cliente, lamentamos profundamente pela ocorrência de atendimento confuso. Valorizamos seu retorno e trabalharemos para melhorar.",28,5.712347,302.580257,0.003305,True,False,
40,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Agradecemos por dividir conosco sua experiência de forma tão cuidadosa. Compreendemos sua percepção em relação ao custo-benefício e lamentamos que serviço e execução do prato não tenham acompanhado a expectativa criada por nossa casa. Seu comentário é valioso e será considerado com a atenção que merece.,61,5.020271,151.452315,0.006603,True,False,,"Prezado(a) cliente, agradecemos por ressaltar a agilidade de nossa cozinha. Nosso objetivo é conciliar a rapidez do serviço com o rigor técnico de cada preparo.",34,4.774929,118.501906,0.008439,True,False,,"Prezado(a) cliente, lamentamos profundamente pelo serviço e o prato ficaram abaixo durante sua visita. Tomaremos as providências necessárias. Esperamos recebê-lo(a) novamente.",40,5.272275,194.858757,0.005132,True,False,
41,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,"É uma grande satisfação receber um retorno tão positivo sobre sua visita. É especialmente gratificante saber que o atendimento ágil, a boa apresentação dos pratos e o ambiente aconchegante contribuíram para um momento tão agradável. Teremos grande prazer em recebê-lo(a) novamente no Restaurante A.",61,4.538518,93.552049,0.010689,True,False,,Lamentamos que o volume sonoro tenha dificultado a conversação em sua mesa. Registramos sua observação para que possamos monitorar o equilíbrio acústico de nosso salão.,32,5.07163,159.433917,0.006272,True,False,,"Prezado(a) cliente, agradecemos por suas gentis palavras sobre nosso restaurante. Aguardamos ansiosamente sua próxima visita.",28,5.542626,255.34776,0.003916,True,False,
42,Restaurante muito bonito e acolhedor. Só deixo a observação de que houve ponto da carne diferente do pedido e isso atrapalhou um pouco.,"Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Agradecemos sinceramente por compartilhar sua experiência conosco. É uma alegria saber que conseguimos proporcionar uma experiência memorável em nossa casa. Esperamos ter a satisfação de acolhê-lo(a) novamente em uma próxima ocasião.,49,4.349917,77.472027,0.012908,True,False,,É um prazer saber que a sobremesa Cocada ao Forno foi uma experiência memorável. Nossa confeitaria dedica-se a criar sabores que encerram a refeição com distinção.,36,4.593692,98.858726,0.010115,True,False,,"Prezado(a) cliente, agradecemos por compartilhar sua experiência. É gratificante saber que alguns aspectos agradaram, porém reconhecemos que o ponto da carne diferente do pedido precisa ser revisto. Trabalharemos para oferecer uma experiência completa em sua próxima visita.",55,4.413959,82.595816,0.012107,True,False,
43,"Esperava mais. O ambiente é bonito, mas houve cobrança que gerou dúvida e o carpaccio não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,"É muito importante para nós receber um retorno tão sincero sobre sua experiência. Agradecemos por reconhecer os aspectos positivos do ambiente. Ao mesmo tempo, lamentamos que o carpaccio e os acompanhamentos não tenham entregado a experiência esperada. Observações como a sua são muito importantes para o aprimoramento contínuo de nossa experiência.",65,4.047746,57.268212,0.017462,True,False,,Agradecemos o feedback sobre a cordialidade da recepção. Acreditamos que o acolhimento inicial é o primeiro passo para uma experiência gastronômica de excelência.,32,4.304475,74.030362,0.013508,True,False,,"Prezado(a) cliente, agradecemos por compartilhar sua experiência. É gratificante saber que alguns aspectos agradaram, porém reconhecemos que o cobrança que gerou dúvida precisa ser revisto. Trabalharemos para oferecer uma experiência completa em sua próxima visita.",53,4.451172,85.727388,0.011665,True,False,
44,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,"Ficamos honrados em saber que sua experiência em nossa casa foi tão agradável. É especialmente gratificante saber que o atendimento ágil, a boa apresentação dos pratos e o ambiente aconchegante contribuíram para um momento tão agradável. Desejamos revê-lo(a) em breve para mais momentos especiais em nossa casa.",66,3.969179,52.941031,0.018889,True,False,,Pedimos desculpas pela demora na reposição das bebidas durante sua visita. Estamos revisando a dinâmica de atendimento em setores específicos para evitar tais ocorrências.,27,5.155859,173.444813,0.005766,True,False,,Ficamos verdadeiramente honrados por suas gentis palavras sobre nosso restaurante. Será uma honra recebê-lo(a) novamente.,26,5.02312,151.884434,0.006584,True,False,
45,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,"Prezado(a) cliente, ficamos muito satisfeitos com suas gentis palavras. É especialmente gratificante saber que o atendimento ágil, a boa apresentação dos pratos e o ambiente aconchegante contribuíram para um momento tão agradável. Será um prazer recebê-lo(a) novamente em breve.",61,4.151264,63.514213,0.015745,True,False,,Ficamos honrados por escolher nossa casa para sua reunião de negócios. Oferecemos um ambiente discreto e profissional para que seus compromissos sejam sempre produtivos.,30,4.60821,100.304405,0.00997,True,False,,Ficamos verdadeiramente honrados pelo seu retorno tão positivo sobre a experiência. Será uma honra recebê-lo(a) novamente.,26,4.70052,110.004364,0.009091,True,False,
46,"Esperava mais. O ambiente é bonito, mas houve música muito alta e o mignon com fritas não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,"Recebemos seu comentário com gratidão e atenção aos pontos mencionados. Agradecemos por reconhecer os aspectos positivos do ambiente, embora lamentemos que o volume da música e a execução do mignon com fritas não tenham correspondido à expectativa criada para sua visita. Agradecemos por nos permitir refletir com mais cuidado sobre os pontos mencionados.",69,4.498578,89.889181,0.011125,True,False,,Agradecemos por elogiar o frescor de nossos frutos do mar. Esse é um compromisso inegociável do Restaurante A com a qualidade servida aos nossos clientes.,36,5.191951,179.819002,0.005561,True,False,,"Prezado(a) cliente, agradecemos por compartilhar sua experiência. É gratificante saber que alguns aspectos agradaram, porém reconhecemos que o música muito alta precisa ser revisto. Trabalharemos para oferecer uma experiência completa em sua próxima visita.",52,4.657382,105.35994,0.009491,True,False,
47,O famoso Restaurante A deixou a desejar. Tivemos música muito alta e a experiência não compensou a conta.,"Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Recebemos seu relato com atenção e sentimos muito que sua experiência não tenha sido plenamente satisfatória. Sentimos muito que sua experiência não tenha alcançado o nível de qualidade e satisfação que desejamos proporcionar a cada cliente. Seu comentário é valioso e será considerado com a atenção que merece.,55,3.973816,53.187089,0.018802,True,False,,Lamentamos que a iluminação do salão tenha parecido inadequada para sua preferência. Buscamos um equilíbrio que proporcione aconchego e sofisticação ao ambiente.,31,5.295239,199.385268,0.005015,True,False,,"Prezado(a) cliente, pedimos sinceras desculpas pelo música muito alta durante sua visita. Valorizamos seu retorno e trabalharemos para melhorar.",31,5.61767,275.247326,0.003633,True,False,
48,"Lugar excelente para jantar em família. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o carpaccio.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,"Recebemos seu comentário com imensa alegria e gratidão. É muito especial saber que sua família foi acompanhada por pratos saborosos, drinks bem elaborados e um atendimento simpático. Ficamos particularmente contentes com o destaque dado ao carpaccio. Aguardamos com satisfação uma nova oportunidade de recebê-lo(a).",64,4.323212,75.430534,0.013257,True,False,,É gratificante saber que a apresentação dos pratos superou suas expectativas. Acreditamos que a gastronomia de alto padrão deve encantar tanto pelo paladar quanto pelo olhar.,32,4.095713,60.082171,0.016644,True,False,,É motivo de orgulho receber por ter nos escolhido para seu jantar em família. Aguardamos ansiosamente sua próxima visita.,23,5.957479,386.63419,0.002586,True,False,
49,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,"Ficamos honrados em saber que sua experiência em nossa casa foi tão agradável. É especialmente gratificante saber que o atendimento ágil, a boa apresentação dos pratos e o ambiente aconchegante contribuíram para um momento tão agradável. Desejamos revê-lo(a) em breve para mais momentos especiais em nossa casa.",66,3.969179,52.941031,0.018889,True,False,,Agradecemos sua fidelidade e o reconhecimento constante à nossa unidade em Manaus. Sua satisfação é a força que move nossa busca incessante pela perfeição.,30,5.430656,228.29895,0.00438,True,False,,É motivo de orgulho receber por seu amável comentário sobre nossa casa. Será uma honra recebê-lo(a) novamente.,25,4.53439,93.166708,0.010733,True,False,
50,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,"Agradecemos por dividir conosco sua experiência de forma tão cuidadosa. Agradecemos por reconhecer os aspectos positivos da visita e, ao mesmo tempo, por sinalizar com clareza os pontos que poderiam ter sido melhores. Seu comentário é valioso e será considerado com a atenção que merece.",59,4.126994,61.991275,0.016131,True,False,,"Prezado(a) cliente, agradecemos imensamente por sua visita e pelo tempo dedicado a nos avaliar. É uma satisfação saber que desfrutou de um momento agradável conosco.",37,5.302802,200.898958,0.004978,True,False,,"Agradecemos por suas observações sobre nossa casa. Ficamos satisfeitos que parte da experiência tenha sido agradável, porém reconhecemos que o prato demorou além do normal precisa ser revisto. Esperamos recebê-lo(a) novamente.",48,4.671425,106.849881,0.009359,True,False,
51,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Recebemos seu comentário com gratidão e atenção aos pontos mencionados. Agradecemos por reconhecer os aspectos positivos da visita e, ao mesmo tempo, por sinalizar com clareza os pontos que poderiam ter sido melhores. Agradecemos por nos permitir refletir com mais cuidado sobre os pontos mencionados.",58,3.674073,39.412095,0.025373,True,False,,Lamentamos sinceramente que o atendimento não tenha sido tão atencioso quanto o habitual. Sua observação será utilizada para reforçar nossos treinamentos de hospitalidade e serviço.,31,4.573057,96.839714,0.010326,True,False,,"Prezado(a) cliente, agradecemos por compartilhar sua experiência. É gratificante saber que alguns aspectos agradaram, e lamentamos pelo prato demorou além do normal. Trabalharemos para oferecer uma experiência completa em sua próxima visita.",50,4.668088,106.493927,0.00939,True,False,
