row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__generated_response,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__token_count,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__perplexity,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error_message,Gemini_Generated_Response_Persona_acolhedora_e_informal__generated_response,Gemini_Generated_Response_Persona_acolhedora_e_informal__token_count,Gemini_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,Gemini_Generated_Response_Persona_acolhedora_e_informal__perplexity,Gemini_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error_message,llama4_Generated_Response_Persona_acolhedora_e_informal__generated_response,llama4_Generated_Response_Persona_acolhedora_e_informal__token_count,llama4_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,llama4_Generated_Response_Persona_acolhedora_e_informal__perplexity,llama4_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error_message
30,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,Que bom que o camarão internacional continua sendo seu favorito! A gente faz questão de manter o mesmo sabor de sempre para não decepcionar. Até a próxima!,30,5.139938,170.705163,0.005858,True,False,,Ficamos muito contentes com seu feedback! Nosso time fica muito feliz com esse retorno. Volte sempre!,22,5.59022,267.794649,0.003734,True,False,
31,"Lugar bonito e comida boa, porém tivemos tempo de espera acima do esperado. No geral foi ok, mas esperava um pouco mais pelo valor.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,Oi! Pedimos desculpas pela demora na fila. A gente está sempre tentando organizar melhor as mesas para ninguém esperar muito. Obrigado pela paciência!,29,5.003167,148.883951,0.006717,True,False,,"Oi! Ficamos gratos pelo feedback! Que bom saber que alguns pontos agradaram, e sentimos pelo tempo de espera acima do esperado. Volte pra dar uma nova chance!",37,4.97805,145.191017,0.006887,True,False,
32,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,Ficamos muito contentes que você curtiu a trilha sonora e o clima do restaurante! O objetivo é que você relaxe e aproveite ao máximo. Volte sempre!,35,5.359194,212.553618,0.004705,True,False,,"Oi! Ficamos gratos pelo feedback! Legal que a experiência teve pontos positivos, mas pedimos desculpas pelo prato demorou além do normal. Esperamos você de volta!",34,5.355968,211.868966,0.00472,True,False,
33,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos petit gâteau e margarita, tudo muito bom.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,"Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",38,4.748978,115.466179,0.008661,True,False,,O [funcionário] vai ficar radiante com esse elogio! Ele é um baita profissional e vamos fazer questão de contar para ele. Valeu por reconhecer o bom trabalho!,32,4.982312,145.811137,0.006858,True,False,,Oi! Ficamos super felizes em saber disso! O petit gâteau é um dos favoritos da casa. Volte logo para nos visitar!,30,5.138868,170.522603,0.005864,True,False,
34,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,"Oi! Sentimos muito que a carne não veio no ponto que você gosta. Na próxima, não hesite em chamar a gente na hora para trocarmos o prato rapidinho. Queremos você 100% satisfeito!",44,4.901452,134.484855,0.007436,True,False,,"Obrigada por compartilhar! Legal que a experiência teve pontos positivos, mas pedimos desculpas pelo prato demorou além do normal. Volte pra dar uma nova chance!",32,5.703743,299.988295,0.003333,True,False,
35,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,"Nossa carta de vinhos é pensada com muito carinho, que bom que você aproveitou! Tem sempre um rótulo novo para descobrir, volte para experimentar outro!",28,6.463332,641.193767,0.00156,True,False,,Oi! Ficamos tristes em saber disso. O serviço e o prato ficaram abaixo não é o padrão que queremos oferecer. Dá uma nova chance pra gente?,32,4.982435,145.829076,0.006857,True,False,
36,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,"Happy hour com os amigos é tudo de bom, né? Que alegria saber que você teve um momento legal aqui. Nosso horário de descontos te espera de novo!",33,5.310015,202.353304,0.004942,True,False,,Pedimos desculpas! Vamos melhorar o serviço e o prato ficaram abaixo. Dá uma nova chance pra gente?,20,6.117702,453.820402,0.002204,True,False,
37,"Lugar bonito e comida boa, porém tivemos fila de espera grande. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,Oi! Pedimos desculpas pelo prato ter chegado morno. A comida tem que estar pelando na mesa! Vamos ajustar o tempo de saída da cozinha para isso não rolar mais.,37,5.052873,156.471383,0.006391,True,False,,"Obrigada por compartilhar! Que bom saber que alguns pontos agradaram, mas pedimos desculpas pelo fila de espera grande. Valeu e volte sempre!",30,6.063058,429.687371,0.002327,True,False,
38,"Esperava mais. O ambiente é bonito, mas houve ponto da carne diferente do pedido e o petit gâteau não veio como imaginei.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,"Limpeza e organização são essenciais, que bom que você reparou! A gente quer que você se sinta em um lugar impecável. Obrigado pelo elogio!",30,5.311801,202.715077,0.004933,True,False,,"Obrigada por compartilhar! Que bom saber que alguns pontos agradaram, mas pedimos desculpas pelo ponto da carne diferente do pedido. Esperamos você de volta!",32,5.829385,340.149356,0.00294,True,False,
39,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Oi! Sentimos muito que sua experiência não tenha sido como esperávamos. A gente leva seu feedback com carinho e atenção, pois ele nos ajuda a melhorar sempre. Esperamos ter a chance de te receber novamente para uma experiência melhor.",47,4.531028,92.853947,0.01077,True,False,,Moqueca cearense é um clássico que a gente adora preparar! Que satisfação saber que você gostou. Esperamos você para mais um banquete em breve!,29,5.72551,306.589477,0.003262,True,False,,Oi! Ficamos tristes em saber disso. O atendimento confuso não é o padrão que queremos oferecer. Dá uma nova chance pra gente?,28,4.800778,121.605037,0.008223,True,False,
40,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,Que bom que o serviço foi rapidinho! A gente sabe que ninguém gosta de esperar muito quando está com fome. Valeu pelo feedback positivo!,29,5.24733,190.05808,0.005262,True,False,,Oi! Ficamos tristes em saber disso. O serviço e o prato ficaram abaixo não é o padrão que queremos oferecer. Esperamos poder reverter essa impressão na próxima visita!,35,4.880253,131.664012,0.007595,True,False,
41,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,Oi! Pedimos desculpas se o som estava alto demais para conversar. Vamos dar uma regulada no volume para manter o ambiente agradável para todos. Obrigado pelo toque!,33,4.876629,131.18773,0.007623,True,False,,Oi! Que bom que gostou da experiência! A gente trabalha com carinho para oferecer o melhor. Apareça mais vezes!,24,5.461927,235.550879,0.004245,True,False,
42,Restaurante muito bonito e acolhedor. Só deixo a observação de que houve ponto da carne diferente do pedido e isso atrapalhou um pouco.,"Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,"A Cocada ao Forno é imbatível mesmo, que bom que você se deliciou! É um dos nossos maiores sucessos. Já estamos com saudade da sua visita!",34,5.190907,179.631319,0.005567,True,False,,"Oi! Ficamos gratos pelo feedback! Ficamos felizes que parte da experiência foi boa, mas pedimos desculpas pelo ponto da carne diferente do pedido. Volte pra dar uma nova chance!",39,4.751614,115.770944,0.008638,True,False,
43,"Esperava mais. O ambiente é bonito, mas houve cobrança que gerou dúvida e o carpaccio não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,Ficamos muito felizes que você foi bem recebido logo na entrada! A gente quer que o sorriso no rosto seja a nossa marca registrada. Volte logo!,31,4.543731,94.041033,0.010634,True,False,,"Oi! Ficamos gratos pelo feedback! Que bom saber que alguns pontos agradaram, mas pedimos desculpas pelo cobrança que gerou dúvida. Volte pra dar uma nova chance!",36,5.272046,194.814162,0.005133,True,False,
44,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,Oi! Sentimos muito pela demora na bebida. Vamos conversar com o pessoal do serviço para garantir que ninguém fique com o copo vazio. Valeu por avisar!,32,5.18874,179.24261,0.005579,True,False,,Oi! Que bom que gostou da experiência! A gente trabalha com carinho para oferecer o melhor. Volte sempre!,23,5.480916,240.066513,0.004166,True,False,
45,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,É um prazer ser o local escolhido para suas reuniões de trabalho! Temos o ambiente ideal para você fechar bons negócios enquanto come bem. Sucesso nos negócios!,29,5.271519,194.711448,0.005136,True,False,,Ficamos super felizes com seu comentário! Adoramos saber que a experiência foi boa. Apareça mais vezes!,22,5.73966,310.958749,0.003216,True,False,
46,"Esperava mais. O ambiente é bonito, mas houve música muito alta e o mignon com fritas não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,Frutos do mar fresquinhos são a nossa prioridade número um! Que satisfação saber que você sentiu a qualidade. Esperamos você para mais uma rodada!,30,6.131972,460.342987,0.002172,True,False,,"Obrigada por compartilhar! Ficamos felizes que parte da experiência foi boa, e sentimos pelo música muito alta. Esperamos você de volta!",29,5.372301,215.357756,0.004643,True,False,
47,O famoso Restaurante A deixou a desejar. Tivemos música muito alta e a experiência não compensou a conta.,"Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,"Oi! Obrigado pela opinião sobre a luz. A gente tenta deixar um clima mais aconchegante, mas vamos avaliar se está escuro demais. Valeu pelo feedback!",35,5.291544,198.649991,0.005034,True,False,,Oi! Sentimos muito pela experiência. Vamos melhorar o música muito alta. Dá uma nova chance pra gente?,22,5.604537,271.656252,0.003681,True,False,
48,"Lugar excelente para jantar em família. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o carpaccio.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,"Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",38,4.748978,115.466179,0.008661,True,False,,Que alegria que você gostou da montagem dos pratos! A gente acredita que primeiro se come com os olhos. Ficamos felizes que você curtiu a experiência completa!,31,5.093842,163.014891,0.006134,True,False,,Ficamos super felizes com seu comentário! Que bom ter feito parte do seu jantar em família. Volte logo para nos visitar!,26,6.042233,420.8317,0.002376,True,False,
49,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,Ter você como cliente fiel é a maior recompensa para o nosso trabalho! Manaus é nossa casa e você faz parte dela. Muito obrigado e até a próxima!,30,4.957203,142.195574,0.007033,True,False,,Ficamos super felizes com seu comentário! Nosso time fica muito feliz com esse retorno. Apareça mais vezes!,22,5.819846,336.920055,0.002968,True,False,
50,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,Oi! Muito obrigado por vir nos visitar e por deixar sua nota positiva. Foi um prazer receber você e esperamos que volte muitas vezes!,28,5.576016,264.017774,0.003788,True,False,,"Obrigada por compartilhar! Legal que a experiência teve pontos positivos, e sentimos pelo prato demorou além do normal. Valeu e volte sempre!",29,6.65872,779.552484,0.001283,True,False,
51,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,"Poxa, sentimos muito que o atendimento deixou a desejar. Queremos que você se sinta sempre acolhido por aqui. Vamos reforçar o treinamento com a equipe para melhorar!",33,5.001344,148.612791,0.006729,True,False,,"Valeu pelo retorno! Legal que a experiência teve pontos positivos, mas pedimos desculpas pelo prato demorou além do normal. Esperamos você de volta!",29,5.824768,338.582434,0.002953,True,False,
52,"Lugar excelente para almoço de trabalho. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o petit gâteau.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,"Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",38,4.748978,115.466179,0.008661,True,False,,Que bom que nossos pratos continuam agradando seu paladar! A gente não abre mão da qualidade para você sempre ter o melhor. Até breve!,28,5.585517,266.538156,0.003752,True,False,,Oi! Que bom que gostou da experiência! O petit gâteau é um dos favoritos da casa. Apareça mais vezes!,27,5.334394,207.347153,0.004823,True,False,
53,O famoso Restaurante A deixou a desejar. Tivemos demora no atendimento e a experiência não compensou a conta.,"Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Oi! Sentimos muito que sua experiência não tenha sido como esperávamos. A gente leva seu feedback com carinho e atenção, pois ele nos ajuda a melhorar sempre. Esperamos ter a chance de te receber novamente para uma experiência melhor.",47,4.531028,92.853947,0.01077,True,False,,Ficamos muito felizes que você curtiu nossa decoração! O restaurante foi planejado para ser um lugar bonito e gostoso de ficar. Volte sempre para aproveitar!,32,5.184781,178.534275,0.005601,True,False,,"Pedimos desculpas! O demora não é o padrão que queremos oferecer. Obrigado por nos contar, vamos melhorar!",22,5.504841,245.879321,0.004067,True,False,
54,"Lugar bonito e comida boa, porém tivemos acompanhamento sem sabor. No geral foi ok, mas esperava um pouco mais pelo valor.",Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.08361,0.017518,True,False,,Oi! Pedimos desculpas pela demora na conta. Sabemos que na hora de ir embora a agilidade conta muito. Vamos trabalhar para ser mais rápidos nisso!,31,4.818041,123.722521,0.008083,True,False,,"Oi! Obrigada pelo feedback! Legal que a experiência teve pontos positivos, mas pedimos desculpas pelo acompanhamento sem sabor. Volte pra dar uma nova chance!",33,5.330145,206.467886,0.004843,True,False,
55,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos mignon com fritas e caipirinha de limão, tudo muito bom.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,"Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",38,4.748978,115.466179,0.008661,True,False,,É muito bom saber que o menu kids funcionou bem para vocês! A gente quer que as crianças também tenham uma experiência deliciosa aqui. Traga os pequenos sempre!,33,5.158756,173.947891,0.005749,True,False,,Obrigada por compartilhar! Ficamos felizes que o mignon com fritas agradou. Apareça mais vezes!,22,6.800903,898.658273,0.001113,True,False,
56,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,"Bebida no ponto e gelada é obrigação, né? Que bom que você aproveitou o serviço do nosso bar. Esperamos você para mais um brinde!",32,5.956557,386.277799,0.002589,True,False,,"Obrigada por compartilhar! Ficamos felizes que parte da experiência foi boa, e sentimos pelo prato demorou além do normal. Volte pra dar uma nova chance!",33,5.515496,248.513272,0.004024,True,False,
57,"Lugar bonito e comida boa, porém tivemos garçom pouco atento. No geral foi ok, mas esperava um pouco mais pelo valor.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,Oi! Obrigado por contar sobre a textura do prato. A gente quer sempre melhorar e seu comentário ajuda muito nosso Chef a ajustar as receitas. Esperamos uma nova chance!,36,4.81737,123.639542,0.008088,True,False,,"Oi! Ficamos gratos pelo feedback! Legal que a experiência teve pontos positivos, e sentimos pelo garçom pouco atento. Esperamos você de volta!",32,5.631452,279.066919,0.003583,True,False,
58,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,"O Camarão Mediterrâneo é uma excelente escolha, parabéns pelo bom gosto! Ficamos felizes que você aprovou. Já estamos te esperando para a próxima!",29,5.320171,204.418907,0.004892,True,False,,"Valeu pelo retorno! Que bom saber que alguns pontos agradaram, e sentimos pelo prato demorou além do normal. Esperamos você de volta!",29,6.163078,474.887451,0.002106,True,False,
59,"Lugar bonito e comida boa, porém tivemos música muito alta. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,Oi! Pedimos desculpas pelo desconforto com a temperatura. Vamos dar uma olhada no ar condicionado para deixar o clima mais gostoso para todo mundo. Valeu por avisar!,35,4.68545,108.359031,0.009229,True,False,,"Oi! Obrigada pelo feedback! Legal que a experiência teve pontos positivos, e sentimos pelo música muito alta. Volte pra dar uma nova chance!",32,5.621462,276.292992,0.003619,True,False,
60,"Fui com a família e a experiência foi boa, mas o bolinho de bacalhau poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,Que legal saber que nossa equipe foi profissional e educada! A gente preza muito pelo bom atendimento. Vamos passar o elogio para todos!,26,5.892435,362.286405,0.00276,True,False,,"Valeu pelo retorno! Que bom saber que alguns pontos agradaram, e sentimos pelo música um pouco alta. Volte pra dar uma nova chance!",30,5.852198,347.998484,0.002874,True,False,
61,"Lugar bonito e comida boa, porém tivemos cobrança que gerou dúvida. No geral foi ok, mas esperava um pouco mais pelo valor.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,40,4.044517,57.083583,0.017518,True,False,,"Poxa, pedimos desculpas pelo atraso no prato principal. A gente sabe que a fome não espera e vamos correr para ser mais pontuais. Obrigado pela paciência!",32,5.223468,185.576706,0.005389,True,False,,"Obrigada por compartilhar! Ficamos felizes que parte da experiência foi boa, mas pedimos desculpas pelo cobrança que gerou dúvida. Valeu e volte sempre!",31,5.634989,280.055776,0.003571,True,False,
