row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__generated_response,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__token_count,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__perplexity,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error_message,Gemini_Generated_Response_Persona_acolhedora_e_informal__generated_response,Gemini_Generated_Response_Persona_acolhedora_e_informal__token_count,Gemini_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,Gemini_Generated_Response_Persona_acolhedora_e_informal__perplexity,Gemini_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error_message,llama4_Generated_Response_Persona_acolhedora_e_informal__generated_response,llama4_Generated_Response_Persona_acolhedora_e_informal__token_count,llama4_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,llama4_Generated_Response_Persona_acolhedora_e_informal__perplexity,llama4_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error_message
32,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,"Poxa, sentimos muito por essa experiência não ter sido como você esperava. A gente leva esse tipo de feedback bem a sério e já estamos atentos a esses pontos para melhorar. Esperamos ter a chance de te receber novamente e fazer diferente.",49,4.415442,82.718394,0.012089,True,False,,Ficamos muito contentes que você aproveitou o clima e a música do restaurante! Nossa meta é que você relaxe e curta cada segundo. Volte sempre!,32,6.059932,428.346408,0.002335,True,False,,Obrigado pelo feedback! Lamentamos pelo prato demorou além do normal. Estamos trabalhando para melhorar!,19,6.099648,445.700855,0.002244,True,False,
33,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos petit gâteau e margarita, tudo muito bom.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,Ficamos muito felizes em saber que você gostou da experiência! Obrigado pelo carinho e por compartilhar com a gente. Vai ser um prazer enorme te receber novamente em breve.,34,4.111816,61.057522,0.016378,True,False,,O [funcionário] vai ficar radiante com esse elogio! Ele é um profissional de mão cheia e vamos contar para ele agora mesmo. Valeu por valorizar quem faz a diferença!,33,5.147005,171.915763,0.005817,True,False,,Que bom saber que o petit gâteau agradou! Obrigado por escolher o Restaurante A!,21,6.448009,631.444146,0.001584,True,False,
34,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Que pena saber que sua visita não foi tão boa quanto deveria. Pedimos desculpas por isso e agradecemos por compartilhar, pois nos ajuda a ajustar esses detalhes. Vamos trabalhar para que sua próxima experiência seja bem melhor.",43,4.630821,102.598237,0.009747,True,False,,"Oi! Sentimos muito que a carne não veio no ponto exato que você pediu. Na próxima, pode chamar a gente na hora que trocamos o prato rapidinho para você. Queremos sua satisfação total!",43,5.310603,202.472215,0.004939,True,False,,Obrigado pelo feedback! Ficamos felizes com os pontos positivos e vamos trabalhar nos aspectos a melhorar.,19,5.295892,199.515562,0.005012,True,False,
35,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,"Nossa adega é selecionada com muito amor, que bom que você aproveitou! Sempre temos novidades nos rótulos, volte para experimentar uma combinação nova!",27,6.421737,615.07039,0.001626,True,False,,"Sentimos muito que não foi uma boa experiência. Obrigado pelo feedback, estamos trabalhando para melhorar.",19,4.313383,74.69272,0.013388,True,False,
36,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,Happy hour com a galera é a melhor pedida para relaxar! Que alegria saber que você teve um momento bacana aqui. Nossos descontos e petiscos te esperam de novo!,39,5.237795,188.25452,0.005312,True,False,,Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
37,"Lugar bonito e comida boa, porém tivemos fila de espera grande. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,Oi! Pedimos desculpas se o prato chegou morno. A comida tem que chegar saindo fumaça! Vamos ajustar a saída da cozinha para isso não se repetir.,32,5.489576,242.154594,0.00413,True,False,,Muito obrigado pela visita! Sentimos muito pelo fila de espera grande. Vamos trabalhar nisso.,17,6.055042,426.256922,0.002346,True,False,
38,"Esperava mais. O ambiente é bonito, mas houve ponto da carne diferente do pedido e o petit gâteau não veio como imaginei.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,"Higiene e organização são regras de ouro por aqui, que bom que você notou! Queremos que você se sinta em um lugar impecável. Obrigado pelo elogio!",32,5.470535,237.587334,0.004209,True,False,,Obrigado pelo feedback! Lamentamos pelo ponto da carne diferente do pedido. Estamos trabalhando para melhorar!,20,5.968514,390.924498,0.002558,True,False,
39,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Sentimos muito mesmo por essa situação. Esse não é o padrão que queremos entregar e seu comentário nos ajuda a enxergar onde podemos evoluir. Esperamos te ver novamente para uma experiência mais positiva.,37,5.474779,238.597762,0.004191,True,False,,Moqueca cearense é um clássico que a gente faz com muito orgulho! Que prazer saber que você aprovou. Esperamos você para mais um banquete em breve!,31,5.040712,154.580092,0.006469,True,False,,Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
40,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,Que bom que o serviço foi ágil! A gente sabe que ninguém gosta de esperar quando a fome aperta. Valeu pelo feedback positivo e pela visita!,30,5.550355,257.328881,0.003886,True,False,,Lamentamos pela experiência. Seu feedback nos ajuda a melhorar nossos serviços. Obrigado por compartilhar.,19,4.645023,104.065746,0.009609,True,False,
41,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,Ficamos muito felizes em saber que você gostou da experiência! Obrigado pelo carinho e por compartilhar com a gente. Vai ser um prazer enorme te receber novamente em breve.,34,4.111816,61.057522,0.016378,True,False,,Oi! Pedimos desculpas se o som estava alto demais para um bom papo. Vamos ficar mais de olho no volume para manter o ambiente agradável. Obrigado pelo toque!,35,4.716766,111.806073,0.008944,True,False,,Obrigado pelo elogio! Trabalhamos para oferecer o melhor aos nossos clientes. Até a próxima!,18,4.986315,146.395926,0.006831,True,False,
42,Restaurante muito bonito e acolhedor. Só deixo a observação de que houve ponto da carne diferente do pedido e isso atrapalhou um pouco.,"Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,"A Cocada ao Forno é de comer rezando, né? Ficamos felizes que você se deliciou! É um dos nossos sucessos absolutos. Já estamos com saudade da sua visita!",37,5.586703,266.854429,0.003747,True,False,,Muito obrigado pela visita! Sentimos muito pelo ponto da carne diferente do pedido. Vamos trabalhar nisso.,19,6.411196,608.621008,0.001643,True,False,
43,"Esperava mais. O ambiente é bonito, mas houve cobrança que gerou dúvida e o carpaccio não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,Ficamos muito felizes que você foi bem recebido logo na porta! A gente quer que o sorriso no rosto seja o cartão de visitas. Volte logo para nos ver!,34,4.834667,125.796652,0.007949,True,False,,Obrigado pelo feedback! Ficamos felizes com os pontos positivos e vamos trabalhar nos aspectos a melhorar.,19,5.295892,199.515562,0.005012,True,False,
44,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,Ficamos muito felizes em saber que você gostou da experiência! Obrigado pelo carinho e por compartilhar com a gente. Vai ser um prazer enorme te receber novamente em breve.,34,4.111816,61.057522,0.016378,True,False,,Oi! Sentimos muito pela demora na bebida. Vamos conversar com a equipe do bar para garantir que o atendimento seja mais fluido. Valeu por nos avisar!,32,5.076632,160.233483,0.006241,True,False,,Muito obrigado pelo feedback! Estamos felizes em saber que gostou da experiência. Esperamos recebê-lo novamente!,21,4.660881,105.729193,0.009458,True,False,
45,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,Ficamos muito felizes em saber que você gostou da experiência! Obrigado pelo carinho e por compartilhar com a gente. Vai ser um prazer enorme te receber novamente em breve.,34,4.111816,61.057522,0.016378,True,False,,É uma honra ser o local das suas reuniões de negócios! Temos um ambiente profissional e acolhedor para você fechar contratos e comer bem. Sucesso nos negócios!,30,4.779915,119.094266,0.008397,True,False,,Que bom saber que a experiência foi positiva! Obrigado por escolher o Restaurante A!,18,5.767309,319.676233,0.003128,True,False,
46,"Esperava mais. O ambiente é bonito, mas houve música muito alta e o mignon com fritas não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,Frutos do mar fresquinhos são nossa marca registrada! Que satisfação saber que você sentiu a qualidade em cada garfada. Esperamos você para mais uma rodada!,32,6.275023,531.138336,0.001883,True,False,,Obrigado pelo feedback! Ficamos felizes que parte da experiência foi boa. Lamentamos pelo mignon com fritas e vamos melhorar!,27,5.47287,238.142766,0.004199,True,False,
47,O famoso Restaurante A deixou a desejar. Tivemos música muito alta e a experiência não compensou a conta.,"Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,"Oi! Obrigado pela opinião sobre a iluminação. A gente busca um clima mais íntimo, mas vamos avaliar se está escuro demais para o conforto de todos. Valeu pelo toque!",36,5.20096,181.446376,0.005511,True,False,,Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
48,"Lugar excelente para jantar em família. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o carpaccio.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,"Muito obrigado pelo seu feedback! É ótimo saber que conseguimos proporcionar um momento especial para você. Já estamos com saudade, volte sempre.",26,5.25821,192.137293,0.005205,True,False,,Que alegria que a apresentação dos pratos te encantou! A gente acredita que a experiência começa pelo olhar. Ficamos contentes que você curtiu tudo!,30,5.289253,198.19527,0.005046,True,False,,Obrigado pelo elogio! Trabalhamos para oferecer o melhor aos nossos clientes. Até a próxima!,18,4.986315,146.395926,0.006831,True,False,
49,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Que alegria ler seu comentário! Saber que você teve uma boa experiência com a gente faz tudo valer a pena. Esperamos te ver novamente muito em breve.,30,5.137007,170.205539,0.005875,True,False,,Ter você como cliente fiel é o melhor presente para nós! Manaus é nossa casa e você é parte especial dela. Muito obrigado por tudo e até a próxima!,31,5.042542,154.8631,0.006457,True,False,,Muito obrigado pelo feedback! Estamos felizes em saber que gostou da experiência. Esperamos recebê-lo novamente!,21,4.660881,105.729193,0.009458,True,False,
50,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,"Que pena saber que sua visita não foi tão boa quanto deveria. Pedimos desculpas por isso e agradecemos por compartilhar, pois nos ajuda a ajustar esses detalhes. Vamos trabalhar para que sua próxima experiência seja bem melhor.",43,4.630821,102.598237,0.009747,True,False,,Oi! Muito obrigado por vir nos visitar e por tirar um tempinho para nos avaliar. Foi um prazer te receber e esperamos que sua próxima vinda seja ainda melhor!,35,5.478993,239.605403,0.004174,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
51,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Sentimos muito mesmo por essa situação. Esse não é o padrão que queremos entregar e seu comentário nos ajuda a enxergar onde podemos evoluir. Esperamos te ver novamente para uma experiência mais positiva.,37,5.474779,238.597762,0.004191,True,False,,"Poxa, sentimos muito que o atendimento não foi nota dez. Queremos que você se sinta acolhido e especial por aqui. Vamos reforçar a atenção da equipe para te surpreender na próxima!",37,5.633171,279.547047,0.003577,True,False,,Muito obrigado pela visita! Sentimos muito pelo prato demorou além do normal. Vamos trabalhar nisso.,18,6.532192,686.902083,0.001456,True,False,
52,"Lugar excelente para almoço de trabalho. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o petit gâteau.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,"Muito obrigado pelo seu feedback! É ótimo saber que conseguimos proporcionar um momento especial para você. Já estamos com saudade, volte sempre.",26,5.25821,192.137293,0.005205,True,False,,Que bom saber que nossos pratos continuam agradando seu paladar exigente! A gente mantém o rigor na cozinha para você ter sempre o melhor. Até breve!,30,5.757609,316.590421,0.003159,True,False,,Muito obrigado por nos visitar! Ficamos felizes com o retorno positivo. Volte sempre!,17,6.627188,755.354918,0.001324,True,False,
53,O famoso Restaurante A deixou a desejar. Tivemos demora no atendimento e a experiência não compensou a conta.,"Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Poxa, sentimos muito por essa experiência não ter sido como você esperava. A gente leva esse tipo de feedback bem a sério e já estamos atentos a esses pontos para melhorar. Esperamos ter a chance de te receber novamente e fazer diferente.",49,4.415442,82.718394,0.012089,True,False,,Ficamos muito felizes que você curtiu nossa decoração! O restaurante foi pensado para ser um lugar bonito onde a gente se sente bem. Volte sempre para aproveitar!,33,5.088313,162.116081,0.006168,True,False,,Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
54,"Lugar bonito e comida boa, porém tivemos acompanhamento sem sabor. No geral foi ok, mas esperava um pouco mais pelo valor.",Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,Oi! Pedimos desculpas se a conta demorou a chegar. Sabemos que agilidade no final da refeição é essencial. Vamos trabalhar para sermos mais rápidos nisso!,32,5.105639,164.949515,0.006062,True,False,,Obrigado pelo feedback! Lamentamos pelo acompanhamento sem sabor. Estamos trabalhando para melhorar!,17,6.107155,449.059253,0.002227,True,False,
55,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos mignon com fritas e caipirinha de limão, tudo muito bom.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,"Muito obrigado pelo seu feedback! É ótimo saber que conseguimos proporcionar um momento especial para você. Já estamos com saudade, volte sempre.",26,5.25821,192.137293,0.005205,True,False,,É ótimo saber que as opções infantis foram aprovadas pelos pequenos! A gente quer que as famílias tenham momentos deliciosos aqui. Traga as crianças sempre!,29,5.565523,261.261846,0.003828,True,False,,Muito obrigado pelo feedback! Ficamos felizes que você gostou do mignon com fritas. Esperamos recebê-lo novamente!,25,5.005511,149.233364,0.006701,True,False,
56,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Sentimos muito mesmo por essa situação. Esse não é o padrão que queremos entregar e seu comentário nos ajuda a enxergar onde podemos evoluir. Esperamos te ver novamente para uma experiência mais positiva.,37,5.474779,238.597762,0.004191,True,False,,Bebida trincando de gelada é o que a gente gosta de servir! Que bom que você aproveitou o serviço do nosso bar. Esperamos você para mais um brinde!,36,5.652296,284.944832,0.003509,True,False,,Obrigado pelo feedback! Lamentamos pelo prato demorou além do normal. Estamos trabalhando para melhorar!,19,6.099648,445.700855,0.002244,True,False,
57,"Lugar bonito e comida boa, porém tivemos garçom pouco atento. No geral foi ok, mas esperava um pouco mais pelo valor.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,Oi! Obrigado por nos contar sobre a textura do prato. Estamos sempre querendo evoluir e seu comentário ajuda nosso Chef a calibrar as receitas. Esperamos uma nova chance!,36,5.10996,165.663662,0.006036,True,False,,Obrigado por compartilhar! Ficamos contentes que parte foi boa e vamos trabalhar para melhorar o restante.,20,5.158626,173.925249,0.00575,True,False,
58,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,"Que pena saber que sua visita não foi tão boa quanto deveria. Pedimos desculpas por isso e agradecemos por compartilhar, pois nos ajuda a ajustar esses detalhes. Vamos trabalhar para que sua próxima experiência seja bem melhor.",43,4.630821,102.598237,0.009747,True,False,,"O Camarão Mediterrâneo é uma escolha sofisticada e deliciosa, parabéns! Ficamos felizes que você aprovou. Já estamos te esperando para a próxima rodada!",30,5.349639,210.53237,0.00475,True,False,,Obrigado por compartilhar! Ficamos contentes que parte foi boa e vamos trabalhar para melhorar o restante.,20,5.158626,173.925249,0.00575,True,False,
59,"Lugar bonito e comida boa, porém tivemos música muito alta. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,Oi! Pedimos desculpas pelo desconforto térmico no salão. Vamos dar uma olhada no sistema de ar para deixar o clima mais gostoso. Valeu por nos avisar!,34,4.944581,140.411943,0.007122,True,False,,Muito obrigado pela visita! Sentimos muito pelo música muito alta. Vamos trabalhar nisso.,16,6.444474,629.215761,0.001589,True,False,
60,"Fui com a família e a experiência foi boa, mas o bolinho de bacalhau poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,Que satisfação saber que nossa equipe foi profissional e educada com você! A gente preza muito pelo respeito e bom atendimento. Vamos compartilhar seu elogio com todos!,30,5.765346,319.04928,0.003134,True,False,,Muito obrigado pela visita! Sentimos muito pelo música um pouco alta. Vamos trabalhar nisso.,17,6.271073,529.044919,0.00189,True,False,
61,"Lugar bonito e comida boa, porém tivemos cobrança que gerou dúvida. No geral foi ok, mas esperava um pouco mais pelo valor.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,"Poxa, pedimos desculpas pelo atraso no prato principal. A gente sabe que a fome não espera e vamos correr para sermos mais pontuais. Obrigado pela paciência!",33,5.245371,189.68615,0.005272,True,False,,Muito obrigado pela visita! Sentimos muito pelo cobrança que gerou dúvida. Vamos trabalhar nisso.,17,6.827276,922.674234,0.001084,True,False,
62,"Esperava mais. O ambiente é bonito, mas houve acompanhamento sem sabor e o camarão internacional não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,"Ingredientes de primeira fazem toda a diferença, não é? Que bom que você sentiu nosso cuidado com o frescor dos alimentos. Volte logo para comer mais coisas gostosas!",37,5.670786,290.262702,0.003445,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
63,"Fui no comemoração de namoro e gostei bastante. Ambiente bonito, atendimento muito bom e o peixe à delícia veio ótimo. O [funcionário] atendeu super bem. Voltarei!",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,Que alegria ler seu comentário! Saber que você teve uma boa experiência com a gente faz tudo valer a pena. Esperamos te ver novamente muito em breve.,30,5.137007,170.205539,0.005875,True,False,,Celebrar com a família é a melhor coisa da vida! Ficamos honrados por sermos escolhidos para o seu encontro. Esperamos vocês de volta para mais memórias felizes!,34,4.338439,76.587928,0.013057,True,False,,Muito obrigado por nos visitar! Ficamos felizes com o retorno positivo. Volte sempre!,17,6.627188,755.354918,0.001324,True,False,
64,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,"Poxa, sentimos muito por essa experiência não ter sido como você esperava. A gente leva esse tipo de feedback bem a sério e já estamos atentos a esses pontos para melhorar. Esperamos ter a chance de te receber novamente e fazer diferente.",49,4.415442,82.718394,0.012089,True,False,,"Oi! Sentimos muito se o tempero passou do ponto ou faltou algo. A gente busca a perfeição em cada prato, então vamos rever isso com a cozinha. Valeu pelo feedback!",39,5.732523,308.747392,0.003239,True,False,,Obrigado pelo feedback! Ficamos felizes com os pontos positivos e vamos trabalhar nos aspectos a melhorar.,19,5.295892,199.515562,0.005012,True,False,
65,"Fui no aniversário e gostei bastante. Ambiente bonito, atendimento muito bom e o mignon com fritas veio ótimo. O [funcionário] atendeu super bem. Voltarei!",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Ficamos muito felizes em saber que você gostou da experiência! Obrigado pelo carinho e por compartilhar com a gente. Vai ser um prazer enorme te receber novamente em breve.,34,4.111816,61.057522,0.016378,True,False,,Que bom que o serviço de manobrista facilitou sua vida! A gente quer que sua única tarefa seja aproveitar a comida e a companhia. Apareça sempre!,31,4.781817,119.320955,0.008381,True,False,,Obrigado pelo elogio! Trabalhamos para oferecer o melhor aos nossos clientes. Até a próxima!,18,4.986315,146.395926,0.006831,True,False,
