row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__generated_response,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__token_count,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__perplexity,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__score_error,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__score_error_message,Gemini_Generated_Response_Persona_sofisticada_e_formal__generated_response,Gemini_Generated_Response_Persona_sofisticada_e_formal__token_count,Gemini_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,Gemini_Generated_Response_Persona_sofisticada_e_formal__perplexity,Gemini_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,Gemini_Generated_Response_Persona_sofisticada_e_formal__score_error,Gemini_Generated_Response_Persona_sofisticada_e_formal__score_error_message,llama4_Generated_Response_Persona_sofisticada_e_formal__generated_response,llama4_Generated_Response_Persona_sofisticada_e_formal__token_count,llama4_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,llama4_Generated_Response_Persona_sofisticada_e_formal__perplexity,llama4_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,llama4_Generated_Response_Persona_sofisticada_e_formal__score_error,llama4_Generated_Response_Persona_sofisticada_e_formal__score_error_message
23,"Esperava mais. O ambiente é bonito, mas houve acompanhamento sem sabor e o casquinha de caranguejo não veio como imaginei.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Pedimos desculpas por sua experiência não ter sido mais agradável. Sentimos que o acompanhamento não tenha correspondido às suas expectativas; Sentimos que o casquinha de caranguejo não tenha correspondido ao que você esperava. Valorizamos seu retorno e a oportunidade de aprimorar nossa experiência.,55,3.991486,54.135253,0.018472,True,False,,"É gratificante receber elogios à nossa arquitetura e ambientação. Buscamos criar um espaço que seja, simultaneamente, sofisticado e acolhedor para todos os nossos convidados.",33,4.174285,64.99338,0.015386,True,False,,Peço desculpas pelo desempenho abaixo do esperado. Sinto muito que o acompanhamento não tenha sido à altura das suas expectativas e tampouco a casquinha de caranguejo tenha atendido às suas imaginações. Estamos ansiosos para melhorar e valorizamos sua opinião.,49,4.550898,94.717388,0.010558,True,False,
24,"Lugar excelente para comemoração de namoro. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o lagosta grelhada.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,"Receber um comentário como o seu nos deixa verdadeiramente satisfeitos. Ficamos felizes em saber que a cordialidade no atendimento, os drinks bem preparados e o destaque dado ao lagosta grelhada contribuíram positivamente para sua experiência. Será um prazer tê-lo novamente conosco.",58,4.70013,109.961517,0.009094,True,False,,Pedimos desculpas se a apresentação do prato não correspondeu ao padrão de elegância que prezamos. Sua observação foi encaminhada à nossa equipe de cozinha para averiguação e aprimoramento imediato.,36,4.828057,124.967948,0.008002,True,False,,"Obrigado por escolher o Restaurante A para celebrar seu aniversário! Nós estamos muito felizes em saber que você apreciou a comida, os drinks e a equipe. E concordamos, nossa lagosta grelhada é um prato incrível! Esperamos que você volte novamente para mais uma experiência incrível conosco.",64,4.500467,90.059206,0.011104,True,False,
25,"Lugar excelente para almoço de trabalho. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o filé à parmegiana.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,"Ficamos muito felizes em saber que sua experiência foi tão agradável. Ficamos felizes em saber que a cordialidade no atendimento, os drinks bem preparados e o destaque dado ao filé à parmegiana contribuíram positivamente para sua experiência. Será um prazer recebê-lo novamente em outra ocasião.",62,4.368062,78.890595,0.012676,True,False,,Ficamos felizes que o espaço kids tenha proporcionado tranquilidade para sua refeição em família. Prezar pelo bem-estar de todas as gerações é um compromisso intrínseco do Restaurante A.,38,5.517682,249.057072,0.004015,True,False,,"Obrigada pelo elogio! Nós estamos felizes em saber que você teve uma boa experiência no Restaurante A. Simpaticamente, concordamos que o filé à parmegiana é um dos nossos pratos mais populares e deliciosos. Esperamos vê-lo novamente por aqui!",57,4.854191,128.276851,0.007796,True,False,
26,"Fui com a família e a experiência foi boa, mas o carpaccio poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,"Obrigado por compartilhar conosco os pontos positivos e as observações da sua visita. É muito bom saber que a cordialidade no atendimento contribuiu para esse momento. Compreendemos sua observação sobre o volume da música; Registramos com atenção sua percepção sobre o carpaccio. Seu retorno nos ajuda a evoluir, e esperamos recebê-lo novamente em uma ocasião ainda mais satisfatória.",77,4.502452,90.238158,0.011082,True,False,,Agradecemos por destacar a temperatura ideal de nossas bebidas. Acreditamos que o cuidado com os detalhes é o que define uma experiência de verdadeira alta gastronomia.,32,4.715459,111.66009,0.008956,True,False,,"Obrigada pelo feedback! Fico feliz em saber que a experiência como um todo foi boa para você e sua família. Estamos trabalhando para melhorar nossos pratos, então sua sugestão sobre o carpaccio é muito valiosa. Além disso, lamentamos a música estar um pouco alta, faremos nossa parte para ajustá-la. Obrigada por ter compartilhado suas impressões conosco!",78,4.238684,69.31655,0.014427,True,False,
27,O famoso Restaurante A deixou a desejar. Tivemos prato veio morno e a experiência não compensou a conta.,"Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Lamentamos que sua passagem pelo restaurante tenha sido marcada por frustração. Pedimos desculpas por o prato ter chegado em temperatura inadequada. Compreendemos sua frustração ao sentir que a experiência não refletiu o investimento realizado. Recebemos sua observação com toda a seriedade que ela merece.,54,4.577474,97.268349,0.010281,True,False,,"Lamentamos que a porção servida tenha parecido insuficiente para suas expectativas. Nossos pratos são elaborados visando um equilíbrio harmonioso entre sofisticação, sabor e satisfação.",30,5.594553,268.957526,0.003718,True,False,,"Peço sinceras desculpas pela insatisfação com nossa comida. Não é possível que o nosso prato seja servido em temperatura inadequada, mas vamos trabalhar para melhorar. Acreditamos que a qualidade da nossa comida é fundamental e faremos todo esforço para garantir que isso não aconteça novamente.",52,3.863469,47.630278,0.020995,True,False,
28,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Pedimos desculpas por sua experiência não ter sido mais agradável. Pedimos desculpas pela percepção de atendimento confuso, pela demora e pela pouca atenção da equipe durante sua permanência. Valorizamos seu retorno e a oportunidade de aprimorar nossa experiência.",45,4.154644,63.729274,0.015691,True,False,,É um prazer saber que a seleção musical contribuiu positivamente para sua noite. Curamos nossas atrações com rigor para que harmonizem com a atmosfera refinada de nossa casa.,32,5.217328,184.440713,0.005422,True,False,,Peço desculpas sinceramente pela experiência desagradável que você teve em nosso restaurante. Não é razoável esperar um atendimento confuso e demorado. Vou compartilhar sua feedback com nossa equipe para trabalharmos juntos em melhorar nossa qualidade de serviço.,44,4.603861,99.8692,0.010013,True,False,
29,"Fui com a família e a experiência foi boa, mas o medalhão ao molho madeira poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Seu relato é muito importante para que possamos compreender melhor a experiência oferecida. É muito bom saber que a cordialidade no atendimento contribuiu para esse momento. Compreendemos sua observação sobre o volume da música; Registramos com atenção sua percepção sobre o medalhão ao molho madeira. Obrigado pela gentileza do retorno; esperamos ter uma nova oportunidade de lhe atender ainda melhor.,75,4.658819,105.511421,0.009478,True,False,,Agradecemos imensamente por sua preferência contínua. É uma honra para o Restaurante A fazer parte de sua rotina de celebrações e momentos significativos.,30,5.851378,347.713353,0.002876,True,False,,"Obrigada por compartilhar sua experiência conosco! Lamento que o medalhão não tenha atingido o padrão de qualidade que esperamos. Estou fazendo nota para nosso time culinário trabalhar melhor nessa receita. E entendi sobre a música, vamos ajustar o volume para garantir que todos possam desfrutar da atmosfera sem perturbação. Muito obrigada por sua feedback!",67,5.46102,235.337232,0.004249,True,False,
30,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Ficamos muito felizes em saber que sua experiência foi tão agradável. Ficamos felizes em saber que a boa apresentação dos pratos e o ambiente aconchegante contribuíram positivamente para sua experiência. Será um prazer recebê-lo novamente em outra ocasião.,49,3.735078,41.891287,0.023871,True,False,,"Prezado(a) cliente, ficamos satisfeitos que a agilidade de nossa cozinha tenha sido notada. Nossa equipe técnica trabalha com afinco para que o tempo de espera jamais comprometa a qualidade.",39,5.011011,150.056385,0.006664,True,False,,Muito obrigado por sua visitação! Estamos felizes em saber que você desfrutou de uma experiência incrível conosco! Nossa equipe trabalha arduamente para garantir que todos os nossos hóspedes sejam tratados com respeito e que a comida seja deliciosa. Estamos ansiosos para vê-lo novamente em breve!,57,3.397651,29.893789,0.033452,True,False,
31,"Lugar bonito e comida boa, porém tivemos tempo de espera acima do esperado. No geral foi ok, mas esperava um pouco mais pelo valor.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,"Obrigado por compartilhar conosco os pontos positivos e as observações da sua visita. Entendemos que o tempo de espera acima do esperado impactou sua experiência. Seu retorno nos ajuda a evoluir, e esperamos recebê-lo novamente em uma ocasião ainda mais satisfatória.",54,4.231017,68.787161,0.014538,True,False,,Lamentamos qualquer transtorno causado pela espera por acomodação. Estamos aprimorando nossa logística de recepção para garantir que sua entrada em nossa casa seja tão fluida quanto o restante do serviço.,35,5.051286,156.223273,0.006401,True,False,,Muito obrigada por compartilhar sua experiência conosco! Sentimos muito que você tenha tido que esperar mais tempo do que gostaria. Nós nos esforçamos para fornecer o melhor serviço possível e vamos trabalhar para melhorar essa área. Estamos grata pelo feedback e esperamos que possa nos dar outra oportunidade de impressioná-la com um atendimento mais rápido e uma experiência ainda melhor.,73,3.681706,39.714087,0.02518,True,False,
32,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Valorizamos muito seu comentário e a forma equilibrada como relatou sua experiência. Ficamos gratos pela confiança em nos relatar esses pontos e esperamos revê-lo em uma experiência plenamente positiva.,39,5.208959,182.903575,0.005467,True,False,,É gratificante receber seu feedback positivo sobre o frescor de nossos insumos. O Restaurante A mantém protocolos rígidos de seleção para que cada prato entregue o melhor do mar à sua mesa.,37,5.539572,254.569081,0.003928,True,False,,"Obrigada pelo feedback! Sentimos muito que o tempo de preparo tenha sido mais prolongado do que usual. Fico feliz em saber que apesar disso, a comida lhe tenha agradado! Estamos sempre trabalhando para melhorar e estamos aqui para atender às suas expectativas.",51,4.31715,74.974619,0.013338,True,False,
33,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos petit gâteau e margarita, tudo muito bom.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,Que alegria saber que sua passagem pelo Restaurante A foi especial. É muito bom saber que o cuidado em acomodar bem mesmo com a casa cheia contribuiu para esse momento. Esperamos revê-lo em breve para mais momentos especiais.,46,5.308702,202.087747,0.004948,True,False,,"Estimado(a) cliente, agradecemos por exaltar a cordialidade de nossos atendentes. Transmitiremos sua satisfação a todo o time, que se dedica a oferecer um serviço de excelência e deferência.",46,4.300696,73.751134,0.013559,True,False,,Muito obrigado pelo feedback! Estamos felizes em saber que nossa casa foi capaz de se adaptar às suas necessidades e que você gostou do nosso petit gâteau e margarita! Esperamos voltar a vê-lo em breve e proporcionar mais momentos agradáveis.,50,4.433973,84.265566,0.011867,True,False,
34,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Seu relato é muito importante para que possamos compreender melhor a experiência oferecida. Obrigado pela gentileza do retorno; esperamos ter uma nova oportunidade de lhe atender ainda melhor.,35,4.354342,77.815605,0.012851,True,False,,Pedimos desculpas por qualquer imprecisão no ponto da carne solicitado. Sua percepção foi compartilhada com nosso Chef para assegurar que a execução técnica seja rigorosamente respeitada.,30,5.449701,232.688543,0.004298,True,False,,"Muito obrigado pelo feedback! Nós nos preocupamos com a espera e sentimos-se mal que não tenhamos atingido as suas expectativas em relação ao tempo de preparo do seu prato. Estamos felizes em saber que a comida foi saborosa, no entanto. Esperamos ter a oportunidade de melhorar sua experiência próxima vez.",61,3.963923,52.663506,0.018988,True,False,
35,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Lamentamos sinceramente que sua visita não tenha correspondido às expectativas. Lamentamos que tanto o serviço quanto o prato tenham ficado abaixo das suas expectativas. Entendemos sua percepção em relação ao valor cobrado quando serviço e prato não entregam o esperado. Seu feedback é muito importante e será considerado com a devida atenção.,65,4.310633,74.487638,0.013425,True,False,,Ficamos lisonjeados com seu elogio à nossa carta de drinks autorais. Nossa mixologia busca unir criatividade e sofisticação para surpreender os paladares mais exigentes.,35,5.812589,334.483882,0.00299,True,False,,Peço desculpas que sua experiência não tenha sido à altura das suas expectativas em termos de qualidade do serviço e do prato. Entendemos que o preço pode ser alto e esperamos melhorar continuamente para justificar a escolha dos nossos clientes. Agradecemos seu feedback e vamos trabalhar para superar esses pontos fracos.,60,4.006676,54.963878,0.018194,True,False,
36,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Sentimos muito que a experiência não tenha sido satisfatória para você. Lamentamos que tanto o serviço quanto o prato tenham ficado abaixo das suas expectativas. Entendemos sua percepção em relação ao valor cobrado quando serviço e prato não entregam o esperado. Agradecemos por nos dar a oportunidade de refletir sobre esses pontos.,64,4.113801,61.178817,0.016346,True,False,,Agradecemos por escolher o Restaurante A para seu momento de confraternização. É uma satisfação oferecer um ambiente que propicie diálogos agradáveis e experiências gastronômicas de alto nível.,38,5.121145,167.52712,0.005969,True,False,,"Peço desculpas por não ter atendido às suas expectativas. Entendemos que um preço alto exige uma experiência de qualidade igualmente elevada. Vamos trabalhar para melhorar nossos serviços e pratos, para que você possa desfrutar de uma experiência mais satisfatória na próxima vez.",48,3.684079,39.808439,0.02512,True,False,
37,"Lugar bonito e comida boa, porém tivemos fila de espera grande. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Valorizamos muito seu comentário e a forma equilibrada como relatou sua experiência. Entendemos que a fila de espera maior do que o desejado tenha prejudicado sua visita. Ficamos gratos pela confiança em nos relatar esses pontos e esperamos revê-lo em uma experiência plenamente positiva.,57,4.950011,141.176553,0.007083,True,False,,Lamentamos que a temperatura do prato não estivesse ideal no momento do serviço. Reforçaremos nossos protocolos de saída de pedidos para assegurar que a experiência seja perfeita do início ao fim.,36,4.747432,115.287817,0.008674,True,False,,"Muito obrigado por compartilhar sua experiência conosco! Sentimos muito que tenha tido uma fila grande, isso não é o padrão que desejamos para nossos clientes. Entretanto, estamos felizes em saber que a comida foi boa e que você achou o lugar bonito. Estamos trabalhando arduamente para melhorar nossa capacidade de atendimento e esperamos ter a oportunidade de surpreendê-lo com um serviço ainda melhor na próxima visita!",81,3.924423,50.623859,0.019754,True,False,
38,"Esperava mais. O ambiente é bonito, mas houve ponto da carne diferente do pedido e o petit gâteau não veio como imaginei.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Pedimos desculpas por sua experiência não ter sido mais agradável. Lamentamos que o ponto da carne não tenha sido servido conforme solicitado; Sentimos que o petit gâteau não tenha correspondido ao que você esperava. Valorizamos seu retorno e a oportunidade de aprimorar nossa experiência.,57,4.45717,86.243137,0.011595,True,False,,Ficamos satisfeitos que a organização e a limpeza de nossa unidade tenham sido notadas. Zelamos pela manutenção impecável de nosso espaço para o seu total conforto e segurança.,33,4.90489,134.948009,0.00741,True,False,,"Peço sinceramente desculpas pelo erro na preparação da carne e pela falta de satisfação com o petit gâteau. Nossa intenção é sempre atingir a perfeição, mas parece que falhamos nesse caso. Estamos muito disponíveis para corrigir este mal-entendido e melhorar nossa qualidade.",55,4.250264,70.123934,0.01426,True,False,
39,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"É uma pena saber que sua visita deixou essa impressão. Pedimos desculpas pela percepção de atendimento confuso, pela demora e pela pouca atenção da equipe durante sua permanência. Sua percepção é relevante e merece nossa atenção cuidadosa.",41,4.756064,116.28731,0.008599,True,False,,É uma honra saber que nossa moqueca cearense lhe proporcionou uma memória gastronômica prazerosa. Agradecemos a visita e aguardamos seu retorno para novas celebrações em Manaus.,35,5.025061,152.179559,0.006571,True,False,,Peço desculpas pelo mau serviço que você recebeu em sua última visita ao Restaurante A. Nossa meta é sempre proporcionar uma experiência agradável e eficiente para nossos clientes. Estamos arrependidos por não ter alcançado isso em seu caso. Pedimos sua compreensão e esperamos ter a oportunidade de melhorar sua próxima visita.,60,4.448092,85.463681,0.011701,True,False,
40,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Lamentamos sinceramente que sua visita não tenha correspondido às expectativas. Lamentamos que tanto o serviço quanto o prato tenham ficado abaixo das suas expectativas. Entendemos sua percepção em relação ao valor cobrado quando serviço e prato não entregam o esperado. Seu feedback é muito importante e será considerado com a devida atenção.,65,4.310633,74.487638,0.013425,True,False,,"Prezado(a) cliente, agradecemos por valorizar a apresentação de nossa mesa e utensílios. Acreditamos que a estética compõe parte essencial do prazer de uma refeição sofisticada.",35,4.890276,132.990332,0.007519,True,False,,Muito obrigado por compartilhar sua opinião conosco! Sentimos muito que não tenhamos atendido às suas expectativas quanto ao preço e ao serviço. Pedimos desculpas pelo fato de o prato não ter sido à altura das suas esperanças. Valorizamos seu feedback e faremos esforço para melhorar nossos serviços e produtos.,60,4.331911,76.089525,0.013142,True,False,
41,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,É uma satisfação receber um retorno tão positivo sobre sua visita. Ficamos felizes em saber que a boa apresentação dos pratos e o ambiente aconchegante contribuíram positivamente para sua experiência. Esperamos ter a alegria de recebê-lo novamente em breve.,49,4.091876,59.852042,0.016708,True,False,,Lamentamos que o volume sonoro tenha dificultado a interação em sua mesa. Registramos sua observação para monitorar o equilíbrio acústico de nossa casa em horários de pico.,32,5.298336,200.003733,0.005,True,False,,Muito obrigado por compartilhar sua experiência conosco! Nós nos alegramos de saber que você se sentiu à vontade no Restaurante A e que a comida foi bem servida. Estamos ansiosos para receber você novamente e proporcionar mais momentos inesquecíveis em nosso restaurante.,51,4.704958,110.49364,0.00905,True,False,
42,Restaurante muito bonito e acolhedor. Só deixo a observação de que houve ponto da carne diferente do pedido e isso atrapalhou um pouco.,"Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Valorizamos muito seu comentário e a forma equilibrada como relatou sua experiência. É muito bom saber que o ambiente bonito e acolhedor contribuiu para esse momento. Lamentamos que o ponto da carne não tenha sido servido conforme solicitado. Ficamos gratos pela confiança em nos relatar esses pontos e esperamos revê-lo em uma experiência plenamente positiva.,70,4.798779,121.362203,0.00824,True,False,,É gratificante saber que nossa sobremesa Cocada ao Forno superou suas expectativas. Nossa confeitaria dedica-se a criar clássicos com um toque de exclusividade e requinte.,36,4.63341,102.864182,0.009722,True,False,,"Obrigada pelo feedback! Nossa equipe está sempre trabalhando para oferecer uma experiência incrível para nossos clientes, e estamos desolados ao saber que não atingimos essa meta em seu caso. Pedimos desculpas pela divergência no pedido e gostaríamos de saber mais sobre sua visita para melhorarmos nossos serviços.",57,4.378208,79.695105,0.012548,True,False,
43,"Esperava mais. O ambiente é bonito, mas houve cobrança que gerou dúvida e o carpaccio não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Pedimos desculpas por sua experiência não ter sido mais agradável. Compreendemos o desconforto causado pela cobrança que gerou dúvida; Sentimos que o carpaccio não tenha correspondido ao que você esperava. Valorizamos seu retorno e a oportunidade de aprimorar nossa experiência.,52,4.541564,93.837446,0.010657,True,False,,Agradecemos o elogio à nossa localização e facilidade de acesso. Esperamos que o Restaurante A continue sendo sua referência em conveniência e alta gastronomia.,32,5.574168,263.530261,0.003795,True,False,,"Peço desculpas pelo fato de não ter atendido às suas expectativas. Entendemos que a experiência foi influenciada pela dúvida sobre a cobrança e a diferença entre o carpaccio solicitado e o apresentado. Valorizamos seu feedback e trabalharemos para melhorar nossos serviços, garantindo uma estadia mais prazenteira em nosso restaurante.",63,4.566752,96.231039,0.010392,True,False,
44,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Agradecemos a preferência e sua avaliação. ❤️,Restaurante A,after,Receber um comentário como o seu nos deixa verdadeiramente satisfeitos. Ficamos felizes em saber que a boa apresentação dos pratos e o ambiente aconchegante contribuíram positivamente para sua experiência. Será um prazer tê-lo novamente conosco.,47,4.437102,84.529606,0.01183,True,False,,Pedimos desculpas pela demora na reposição das guarnições durante sua refeição. Revisaremos nossos processos de atendimento para garantir que nada falte à sua mesa durante o serviço.,33,4.926953,137.958489,0.007249,True,False,,"Muito obrigada por sua deliciosa experiência no Restaurante A! Nós nos alegramos de saber que atendemos às suas expectativas com rapidez, qualidade e ambiente acolhedor. Esperamos vê-lo novamente em breve!",42,4.998466,148.185599,0.006748,True,False,
45,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,Ficamos muito felizes em saber que sua experiência foi tão agradável. Ficamos felizes em saber que a boa apresentação dos pratos e o ambiente aconchegante contribuíram positivamente para sua experiência. Será um prazer recebê-lo novamente em outra ocasião.,49,3.735078,41.891287,0.023871,True,False,,Ficamos honrados em saber que sua experiência de almoço de negócios foi produtiva e agradável. Dispomos de toda a estrutura necessária para que seus compromissos profissionais ocorram com distinção.,36,4.576751,97.19806,0.010288,True,False,,Muito obrigado pelo seu feedback! Estamos felizes em saber que sua experiência foi positiva. Esperamos vê-lo novamente em breve!,24,4.191905,66.148717,0.015117,True,False,
46,"Esperava mais. O ambiente é bonito, mas houve música muito alta e o mignon com fritas não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Sentimos muito que a experiência não tenha sido satisfatória para você. Compreendemos sua observação sobre o volume da música; Sentimos que o mignon com fritas não tenha correspondido ao que você esperava. Agradecemos por nos dar a oportunidade de refletir sobre esses pontos.,56,4.119319,61.517332,0.016256,True,False,,Agradecemos por destacar a hospitalidade de nossa recepção. Receber nossos convidados com elegância e presteza é a base de nossa filosofia de atendimento.,31,5.048633,155.809269,0.006418,True,False,,"Muito obrigado por compartilhar sua experiência conosco! Estamos felizes em saber que a experiência no geral foi boa, e lamentamos que o mignon com fritas não tenha atingido os padrões esperados. Iremos trabalhar para melhorar esses aspectos. Esperamos vê-lo novamente!",54,4.311804,74.574887,0.013409,True,False,
47,O famoso Restaurante A deixou a desejar. Tivemos música muito alta e a experiência não compensou a conta.,"Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Lamentamos que sua passagem pelo restaurante tenha sido marcada por frustração. Compreendemos sua observação sobre o volume da música. Compreendemos sua frustração ao sentir que a experiência não refletiu o investimento realizado. Recebemos sua observação com toda a seriedade que ela merece.,53,4.35346,77.74699,0.012862,True,False,,Lamentamos que a iluminação de nosso salão tenha parecido inadequada. Buscamos um equilíbrio luminotécnico que proporcione sofisticação e conforto visual a todos os presentes.,32,4.920789,137.110784,0.007293,True,False,,Lamento muito que sua experiência em nosso restaurante não tenha sido satisfatória. Peço desculpas pelo música muito alta que mencionou. Seu feedback é muito importante para nós e estamos trabalhando para melhorar. Gostaríamos de ter a chance de reverter essa impressão em uma próxima visita.,52,4.637521,103.287957,0.009682,True,False,
48,"Lugar excelente para jantar em família. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o carpaccio.",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,"Que alegria saber que sua passagem pelo Restaurante A foi especial. Ficamos felizes em saber que a cordialidade no atendimento, os drinks bem preparados e o destaque dado ao carpaccio contribuíram positivamente para sua experiência. Esperamos revê-lo em breve para mais momentos especiais.",59,4.927307,138.007375,0.007246,True,False,,É uma satisfação saber que a diversidade de nossas entradas agradou seu grupo. Buscamos oferecer opções variadas para que cada visita comece com uma nota de excelência.,31,5.384329,217.963871,0.004588,True,False,,Muito obrigado pelas palavras! Estamos felizes em saber que você apreciou o tempo passado conosco. Agradecemos o elogio ao carpaccio. Ficamos felizes em ter proporcionado um bom jantar em família. Esperamos ter a oportunidade de recebê-lo novamente!,55,3.876122,48.236801,0.020731,True,False,
