source_file,period,persona,shot_type,model,row_id,comment,generated_response,token_count,mean_nll_per_token,perplexity,inverse_perplexity_0_1,valid_for_fluency,score_error,score_error_message
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,14,"A experiência não justificou o valor pago. Fomos no jantar em família e enfrentamos acompanhamento sem sabor logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.","Pedimos sinceras desculpas pelo equívoco em seu pedido inicial. Ficamos aliviados que a correção tenha sido efetuada com presteza, permitindo que desfrutasse de sua refeição com a qualidade devida.",38,4.477415,88.006846,0.011363,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,15,"Infelizmente a experiência ficou abaixo do esperado. Fomos no comemoração de namoro e enfrentamos prato veio morno logo no início. Quando o medalhão ao molho madeira chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.",É uma distinção saber que nos considera a melhor opção de frutos do mar na região. Trabalhamos com dedicação incansável para manter o padrão que nossos clientes esperam e merecem receber.,33,4.969303,143.926486,0.006948,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,16,"A experiência não justificou o valor pago. Fomos no comemoração de namoro e enfrentamos cobrança que gerou dúvida logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.",Agradecemos o elogio à nossa equipe de recepção e ao serviço de manobrista. Acreditamos que a excelência deve estar presente desde o primeiro contato até a partida de nossos convidados.,38,4.646219,104.190323,0.009598,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,17,"Tivemos uma ótima experiência no jantar em família. Pedimos camarão iracema e camarão jangadeiro, ambos bem servidos e saborosos. O vista da parte superior fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.",Lamentamos que a textura do prato solicitado não tenha sido de seu total agrado. Compartilharemos sua observação com nosso Chef para garantir que o rigor técnico de execução seja mantido.,38,4.716238,111.747124,0.008949,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,18,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no almoço de domingo e enfrentamos música muito alta logo no início. Quando o filé à parmegiana chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve prato veio morno, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.",Ficamos lisonjeados em saber que as sobremesas foram o ponto alto de sua visita. Nossa confeitaria se empenha para criar finalizações que sejam verdadeiros momentos de prazer gastronômico.,41,5.043991,155.087677,0.006448,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,19,"A experiência não justificou o valor pago. Fomos no almoço de trabalho e enfrentamos prato veio morno logo no início. Quando o camarão iracema chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Agradecemos por sua visita e pelo feedback construtivo sobre o fluxo de atendimento no bar. Estamos constantemente revisando nossos processos para oferecer um serviço mais dinâmico e eficiente.,35,4.70052,110.004312,0.009091,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,20,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos peixe à delícia. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve cobrança que gerou dúvida e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.","Estimado(a) cliente, sua satisfação com o Camarão Restaurante A nos enche de orgulho. Esperamos ter a honra de servi-lo(a) novamente em uma futura oportunidade, mantendo nossa qualidade habitual.",44,5.239277,188.533722,0.005304,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,21,"Infelizmente a experiência ficou abaixo do esperado. Fomos no almoço de domingo e enfrentamos fila de espera grande logo no início. Quando o medalhão ao molho madeira chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus.","Lamentamos profundamente que o ruído excessivo tenha prejudicado sua experiência. Em sua próxima reserva, teremos prazer em acomodá-lo(a) em um setor mais reservado de nosso salão principal.",37,5.006984,149.45334,0.006691,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,22,"A experiência não justificou o valor pago. Fomos no aniversário e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve ponto da carne diferente do pedido, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Agradecemos por reconhecer o profissionalismo de nossa equipe durante um horário de grande fluxo. Trabalhamos para que a qualidade do serviço permaneça inalterada, independentemente do volume de clientes.",36,4.281531,72.351114,0.013821,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,23,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no almoço de trabalho e pedimos carpaccio. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","É gratificante receber elogios à nossa arquitetura e ambientação. Buscamos criar um espaço que seja, simultaneamente, sofisticado e acolhedor para todos os nossos convidados.",33,4.174285,64.99338,0.015386,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,24,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve tempo de espera acima do esperado, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas se a apresentação do prato não correspondeu ao padrão de elegância que prezamos. Sua observação foi encaminhada à nossa equipe de cozinha para averiguação e aprimoramento imediato.,36,4.828057,124.967948,0.008002,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,25,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.",Ficamos felizes que o espaço kids tenha proporcionado tranquilidade para sua refeição em família. Prezar pelo bem-estar de todas as gerações é um compromisso intrínseco do Restaurante A.,38,5.517682,249.057072,0.004015,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,26,"Saí frustrado com a visita de hoje. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.",Agradecemos por destacar a temperatura ideal de nossas bebidas. Acreditamos que o cuidado com os detalhes é o que define uma experiência de verdadeira alta gastronomia.,32,4.715459,111.66009,0.008956,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,27,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos demora no atendimento logo no início. Quando o petit gâteau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve prato veio morno, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Lamentamos que a porção servida tenha parecido insuficiente para suas expectativas. Nossos pratos são elaborados visando um equilíbrio harmonioso entre sofisticação, sabor e satisfação.",30,5.594553,268.957526,0.003718,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,28,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no aniversário e enfrentamos prato veio morno logo no início. Quando o mignon com fritas chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve música muito alta, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.",É um prazer saber que a seleção musical contribuiu positivamente para sua noite. Curamos nossas atrações com rigor para que harmonizem com a atmosfera refinada de nossa casa.,32,5.217328,184.440713,0.005422,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,29,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no happy hour e pedimos carpaccio. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve prato veio morno e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.",Agradecemos imensamente por sua preferência contínua. É uma honra para o Restaurante A fazer parte de sua rotina de celebrações e momentos significativos.,30,5.851378,347.713353,0.002876,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,30,"Fui ao restaurante no almoço de trabalho e saí muito satisfeito. Pedimos mignon com fritas e moqueca de camarão, ambos bem servidos e saborosos. O climatização boa fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.","Prezado(a) cliente, ficamos satisfeitos que a agilidade de nossa cozinha tenha sido notada. Nossa equipe técnica trabalha com afinco para que o tempo de preparo jamais comprometa a excelência.",39,5.126019,168.345679,0.00594,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,31,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no almoço de domingo e pedimos bolinho de bacalhau. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O decoração sofisticada ajuda bastante, mas houve ponto da carne diferente do pedido e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Lamentamos qualquer transtorno causado pela espera por acomodação. Estamos aprimorando nossa logística de recepção para garantir que sua entrada seja tão fluida quanto o restante do serviço.,32,5.249797,190.527653,0.005249,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,32,"Voltei ao restaurante depois de um tempo e gostei bastante. Pedimos medalhão ao molho madeira e camarão internacional, ambos bem servidos e saborosos. O vista da parte superior fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.",É gratificante receber seu feedback positivo sobre o frescor de nossos insumos. O Restaurante A mantém protocolos rígidos de seleção para que cada prato entregue o melhor do mar à sua mesa.,37,5.539572,254.569081,0.003928,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,33,"Saí frustrado com a visita de hoje. Fomos no happy hour e enfrentamos demora no atendimento logo no início. Quando o lagosta grelhada chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Estimado(a) cliente, agradecemos por exaltar a cordialidade de nossos atendentes. Transmitiremos sua satisfação a todo o time, que se dedica a oferecer um atendimento pautado na deferência.",46,4.61287,100.772975,0.009923,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,34,"Infelizmente a experiência ficou abaixo do esperado. Fomos no jantar em família e enfrentamos cardápio confuso logo no início. Quando o arroz dos mares chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas por qualquer imprecisão no ponto da carne solicitado. Sua percepção foi compartilhada com nosso Chef para assegurar que a execução técnica seja rigorosamente respeitada.,30,5.449701,232.688543,0.004298,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,35,"Ambiente agradável e experiência muito positiva no almoço de trabalho. Pedimos peixe à delícia e mignon com fritas, ambos bem servidos e saborosos. O decoração sofisticada fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Ficamos lisonjeados com seu elogio à nossa carta de drinks autorais. Nossa mixologia busca unir criatividade e sofisticação para surpreender os paladares mais exigentes.,35,5.812589,334.483882,0.00299,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,36,"Ambiente agradável e experiência muito positiva no happy hour. Pedimos feijão baião e casquinha de caranguejo, ambos bem servidos e saborosos. O música ao vivo agradável fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um jantar especial.",Agradecemos por escolher o Restaurante A para seu momento de confraternização. É uma satisfação oferecer um ambiente que propicie diálogos agradáveis e experiências gastronômicas de alto nível.,38,5.121145,167.52712,0.005969,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,37,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no aniversário e pedimos lagosta grelhada. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O atendimento cordial ajuda bastante, mas houve tempo de espera acima do esperado e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.",Lamentamos que a temperatura do prato não estivesse ideal no momento do serviço. Reforçaremos nossos protocolos de saída de pedidos para assegurar que a experiência seja impecável.,32,5.027141,152.496343,0.006558,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,38,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no comemoração de namoro e pedimos moqueca de camarão. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O música ao vivo agradável ajuda bastante, mas houve ponto da carne diferente do pedido e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Ficamos satisfeitos que a organização e a limpeza de nossa unidade tenham sido notadas. Zelamos pela manutenção de nosso espaço para garantir seu total conforto e bem-estar.,34,4.70483,110.479521,0.009051,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,39,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no happy hour e enfrentamos cobrança que gerou dúvida logo no início. Quando o casquinha de caranguejo chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve acompanhamento sem sabor, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.",É uma honra saber que nossa moqueca cearense lhe proporcionou uma memória gastronômica prazerosa. Agradecemos a visita e aguardamos seu retorno para novas celebrações em Manaus.,35,5.025061,152.179559,0.006571,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,40,"Tivemos uma ótima experiência no encontro com amigos. Pedimos petit gâteau e filé à parmegiana, ambos bem servidos e saborosos. O decoração sofisticada fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Prezado(a) cliente, agradecemos por valorizar a apresentação de nossa mesa. Acreditamos que a estética compõe parte essencial do prazer de uma refeição sofisticada e profissional.",35,4.883783,132.129611,0.007568,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,41,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no encontro com amigos e pedimos filé à parmegiana. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.",Lamentamos que o volume sonoro tenha dificultado a interação em sua mesa. Registramos sua observação para monitorar o equilíbrio acústico de nossa casa em horários de pico.,32,5.298336,200.003733,0.005,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,42,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos rede de pescador. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O música ao vivo agradável ajuda bastante, mas houve cardápio confuso e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",É gratificante saber que nossa sobremesa Cocada ao Forno superou suas expectativas. Nossa confeitaria dedica-se a criar clássicos com um toque de exclusividade e requinte.,36,4.63341,102.864182,0.009722,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,43,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos tempo de espera acima do esperado logo no início. Quando o peixe à delícia chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Agradecemos o elogio à nossa localização e facilidade de acesso. Esperamos que o Restaurante A continue sendo sua referência em conveniência e alta gastronomia regional.,33,5.50295,245.414769,0.004075,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,44,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no jantar em família e pedimos peixe à delícia. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O vista da parte superior ajuda bastante, mas houve acompanhamento sem sabor e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Pedimos desculpas pela demora na reposição das guarnições durante sua refeição. Revisaremos nossos processos de atendimento para garantir que nada falte à sua mesa durante o serviço.,33,4.926953,137.958489,0.007249,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,45,"Infelizmente a experiência ficou abaixo do esperado. Fomos no almoço de trabalho e enfrentamos cardápio confuso logo no início. Quando o filé à parmegiana chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.",Ficamos honrados em saber que sua experiência de almoço de negócios foi produtiva. Dispomos de toda a estrutura necessária para que seus compromissos profissionais ocorram com distinção.,34,4.623363,101.835982,0.00982,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,46,"Infelizmente a experiência ficou abaixo do esperado. Fomos no encontro com amigos e enfrentamos garçom pouco atento logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.",Agradecemos por destacar a hospitalidade de nossa recepção. Receber nossos convidados com elegância e presteza é a base de nossa filosofia de atendimento de elite.,33,5.187108,178.950287,0.005588,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,47,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos cobrança que gerou dúvida logo no início. Quando o camarão jangadeiro chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve ponto da carne diferente do pedido, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.",Lamentamos que a iluminação de nosso salão tenha parecido inadequada. Buscamos um equilíbrio luminotécnico que proporcione sofisticação e conforto visual a todos os presentes.,32,4.920789,137.110784,0.007293,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,48,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos bolinho de bacalhau. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve música muito alta e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega.",É uma satisfação saber que a diversidade de nossas entradas agradou seu grupo. Buscamos oferecer opções variadas para que cada visita comece com uma nota de absoluta excelência.,32,5.61399,274.236214,0.003646,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,49,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no happy hour e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O decoração sofisticada ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.",Agradecemos por sua avaliação e pela deferência. É a satisfação de clientes que valorizam a boa gastronomia que nos impulsiona a manter o padrão Restaurante A em Manaus.,37,5.14641,171.813651,0.00582,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,50,"A experiência não justificou o valor pago. Fomos no encontro com amigos e enfrentamos música muito alta logo no início. Quando o filé à parmegiana chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Prezado(a) cliente, é gratificante saber que a atenção aos detalhes fez a diferença em sua visita. Trabalhamos para que cada aspecto da sua experiência seja sinônimo de cuidado e requinte.",41,4.439841,84.761486,0.011798,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,51,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no almoço de trabalho e pedimos camarão iracema. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O ambiente bonito ajuda bastante, mas houve cardápio confuso e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Lamentamos que o atendimento não tenha atingido o patamar de excelência que nos propomos a entregar. Seu relato será utilizado para sensibilizar nossa equipe sobre a importância da presteza.,36,4.805614,122.194436,0.008184,True,False,
restaurante_a_before_100_generated_responses_persona_1_few_shot.csv,before,persona_1,few_shot,gemini 3.1,52,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no jantar em família e pedimos mignon com fritas. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O vista da parte superior ajuda bastante, mas houve acompanhamento sem sabor e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Ficamos lisonjeados com sua menção positiva ao nosso Arroz de Marisco. É um prato que demanda precisão técnica e o uso de insumos nobilíssimos, o que nos orgulha muito.",41,5.343451,209.233635,0.004779,True,False,
